"THURSLEY CE SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,NONE,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.78,1.65,2.66,3.17,5.01,2.33,3.79,,,
February,,,3.00,5.97,0.66,5.34,2.06,4.91,2.11,,,
March,,,2.22,2.51,1.08,0.70,0.13,4.30,3.09,,,
April,,,3.22,2.89,3.28,2.83,3.21,1.66,1.82,,,
May,,,0.98,2.47,3.86,4.17,1.52,0.73,1.88,,,
June,,,1.30,0.37,3.35,0.01,2.68,2.63,3.04,,,
July,,,3.84,1.07,4.71,3.20,1.56,3.93,1.48,,,
August,,,2.75,2.41,2.35,3.74,1.04,3.91,1.86,,,
September,,,1.49,1.61,5.38,2.97,0.89,6.13,1.29,,,
October,,,0.78,6.32,3.76,3.83,2.58,1.95,6.11,,,
November,,,1.97,1.82,2.87,2.64,6.00,3.55,2.63,,,
December,,,4.94,2.65,5.05,3.61,0.21,4.66,2.28,,,
Total,,,31.27,31.74,39.01,36.21,26.89,40.69,31.38,,,
Calc annual,0.00,0.00,31.27,31.74,39.01,36.21,26.89,40.69,31.38,0.00,0.00,
Difference,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
