"HALIFAX W.W. GORPLE MOOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3257,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,4.58,5.56,5.37,12.20,1.60,5.88,
February,,,,,,6.90,4.94,2.65,6.35,0.95,0.81,
March,,,,,,1.93,2.75,4.89,3.16,1.06,2.61,
April,,,,,,3.34,2.53,4.32,1.35,1.69,3.39,
May,,,,,,4.49,4.63,1.75,1.71,3.09,2.03,
June,,,,,,0.10,3.68,4.51,7.27,2.31,2.09,
July,,,,,,2.00,2.93,3.86,1.99,3.05,5.60,
August,,,,,,4.73,4.95,8.12,7.23,4.14,6.78,
September,,,,,,4.19,4.32,5.19,0.81,1.46,4.28,
October,,,,,,6.85,3.79,6.21,6.66,6.13,6.42,
November,,,,,,2.80,7.62,5.72,7.51,8.86,5.72,
December,,,,,,4.35,2.98,1.29,2.76,9.82,3.58,
Total,,,,,,46.26,50.68,53.88,59.00,44.16,49.19,
Calc annual,0.00,0.00,0.00,0.00,0.00,46.26,50.68,53.88,59.00,44.16,49.19,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,-0.00,0.00,
