"DIRLETON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5106,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,1.48,0.72,2.11,0.99,2.82,0.60,1.70,
February,,,,,0.50,2.70,1.97,0.80,0.97,0.77,1.18,
March,,,,,0.45,2.13,0.94,1.60,1.22,0.32,1.82,
April,,,,,0.47,1.92,1.45,0.57,0.55,1.62,1.08,
May,,,,,3.64,3.08,2.32,1.40,1.25,1.49,0.78,
June,,,,,1.67,0.61,2.35,1.76,3.55,1.68,1.34,
July,,,,,3.39,1.12,3.33,3.27,1.95,2.12,3.87,
August,,,,,2.23,1.93,1.50,5.19,3.12,4.31,5.99,
September,,,,,2.61,4.18,4.37,5.17,2.16,0.17,3.18,
October,,,,1.17,3.11,0.98,3.05,3.08,2.67,1.76,1.80,
November,,,,2.18,1.04,0.64,2.64,1.49,2.36,2.30,2.99,
December,,,,2.34,1.22,2.34,0.23,2.14,1.62,2.02,1.14,
Total,,,,,21.81,22.35,26.26,27.46,24.24,19.16,26.87,
Calc annual,0.00,0.00,0.00,5.69,21.81,22.35,26.26,27.46,24.24,19.16,26.87,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
