"MORVERN, DRIMMIN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5391,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.97,9.61,7.20,8.15,6.18,6.17,8.72,10.63,11.16,2.20,9.94,
February,8.14,2.94,7.78,4.88,2.31,4.87,6.01,4.64,5.14,2.14,0.76,
March,6.46,8.93,2.58,2.74,0.82,2.58,4.96,4.45,6.48,1.11,4.81,
April,2.21,3.94,2.57,4.11,4.17,7.23,3.00,5.51,3.46,3.60,2.42,
May,7.02,3.32,6.22,2.76,3.97,7.27,4.17,3.19,0.90,4.46,2.56,
June,2.52,1.69,4.20,3.89,3.15,2.26,2.59,5.00,4.62,3.70,4.25,
July,4.53,4.02,4.37,5.43,5.19,3.21,4.05,3.33,4.31,3.94,2.19,
August,4.31,3.88,3.74,7.98,5.94,3.98,3.87,4.91,3.64,7.61,9.04,
September,4.25,3.70,3.10,8.52,6.68,4.36,4.60,5.66,4.31,3.89,3.94,
October,4.64,5.74,4.19,12.61,4.10,4.76,7.07,7.19,9.09,9.70,9.12,
November,6.54,3.03,5.12,5.92,5.37,2.41,7.18,6.45,9.20,9.19,8.59,
December,6.70,6.86,7.22,8.21,9.60,5.72,5.38,0.71,6.92,11.38,6.94,
Total,64.29,57.66,58.29,75.20,57.48,54.82,61.60,61.67,69.23,62.92,64.56,
Calc annual,64.29,57.66,58.29,75.20,57.48,54.82,61.60,61.67,69.23,62.92,64.56,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
