"YORK, STOCKTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3449,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.64,2.13,1.42,1.99,1.66,4.58,1.96,2.75,
February,,,,3.28,0.76,3.22,1.37,1.17,1.31,0.44,0.48,
March,,,2.00,0.95,0.87,0.86,0.53,1.07,1.68,0.17,2.16,
April,,,1.67,1.18,1.54,2.16,1.08,1.97,0.53,0.88,2.29,
May,,,0.95,1.96,3.69,2.94,2.12,1.22,1.34,1.12,0.80,
June,,,1.19,0.93,1.88,0.09,3.22,2.73,4.17,1.65,1.37,
July,,,4.95,3.11,3.27,1.16,2.22,3.34,0.67,1.62,3.83,
August,,,4.13,2.89,2.65,2.39,2.53,3.89,4.35,2.63,2.75,
September,,,2.02,2.46,2.53,2.86,1.09,4.73,0.29,0.49,3.24,
October,,,0.88,1.81,2.87,2.35,2.43,1.65,2.90,2.63,1.52,
November,,,,1.93,1.77,1.77,3.23,2.51,2.51,3.34,2.82,
December,,,2.79,2.48,2.08,2.24,0.75,2.09,1.35,4.63,1.57,
Total,,,,24.62,26.04,23.46,22.56,28.03,25.68,21.56,25.58,
Calc annual,0.00,0.00,20.58,24.62,26.04,23.46,22.56,28.03,25.68,21.56,25.58,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
