"SEAL OAK BANK RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,382,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.64,3.00,,,,,,,,1.42,3.22,
February,0.64,1.20,,,,,,,,0.51,1.54,
March,2.33,1.73,,,,,,,,0.02,1.70,
April,3.88,1.57,,,,,,,,0.98,1.63,
May,0.82,,,,,,,,,1.82,2.62,
June,1.20,,,,,,,,,0.84,0.60,
July,4.53,,,,,,,,,1.51,2.50,
August,1.83,,,,,,,,,2.60,3.28,
September,4.04,,,,,,,,,0.20,4.32,
October,1.11,,,,,,,,,3.48,1.64,
November,1.32,,,,,,,,,8.10,5.43,
December,2.70,,,,,,,,,6.60,2.40,
Total,28.04,,,,,,,,,28.08,30.88,
Calc annual,28.04,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.08,30.88,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
