"ST MARTIN'S KRAGGA KARNA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.61,2.29,,,,,,,,
February,,,2.62,6.12,,,,,,,,
March,,,3.39,2.33,,,,,,,,
April,,,3.98,2.77,,,,,,,,
May,,,0.98,4.46,,,,,,,,
June,,,1.97,0.19,,,,,,,,
July,,,2.94,1.33,,,,,,,,
August,,,2.42,1.04,,,,,,,,
September,,,3.05,2.97,,,,,,,,
October,,,3.00,7.25,,,,,,,,
November,,,2.17,4.94,,,,,,,,
December,,,5.32,3.94,,,,,,,,
Total,,,36.45,39.63,,,,,,,,
Calc annual,0.00,0.00,36.45,39.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
