"MASHAM MOOR (HEALEY PASTURE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3415,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.87,6.38,5.12,2.34,3.32,4.61,5.53,4.05,7.28,1.77,6.74,
February,2.45,0.16,3.66,7.24,0.88,5.46,2.88,2.12,3.72,1.34,1.88,
March,4.08,2.35,2.97,1.66,1.73,1.22,1.15,2.87,3.68,0.23,3.67,
April,6.25,1.55,3.64,3.04,1.88,4.33,1.55,2.83,0.72,1.24,4.20,
May,3.74,1.71,1.02,2.97,6.22,4.78,2.53,1.95,3.00,2.17,1.17,
June,1.06,0.51,1.79,0.88,1.50,0.14,4.34,3.77,4.88,1.34,2.04,
July,6.15,3.00,6.37,3.09,6.20,1.64,3.09,5.82,0.82,2.82,5.92,
August,1.43,4.73,4.04,4.51,3.05,2.78,3.42,8.61,5.18,3.20,4.02,
September,1.02,1.70,4.70,3.46,4.09,2.51,2.89,4.69,0.45,1.05,5.79,
October,4.88,1.60,1.51,3.60,4.16,3.91,3.62,4.62,6.23,3.81,3.68,
November,2.37,2.58,1.19,5.68,2.65,2.01,8.47,3.84,5.07,5.30,5.40,
December,4.21,5.14,5.07,3.38,5.61,5.85,1.24,3.55,2.42,8.91,4.29,
Total,42.51,31.41,41.08,41.85,41.29,39.24,40.71,48.72,43.45,33.18,48.80,
Calc annual,42.51,31.41,41.08,41.85,41.29,39.24,40.71,48.72,43.45,33.18,48.80,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,
