"MARTOCK, ASH, THE GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2067,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.28,1.52,4.70,
February,,,,,,,,,1.85,1.26,0.67,
March,,,,,,,,,1.78,0.32,1.59,
April,,,,,,,,1.35,1.57,1.03,3.56,
May,,,,,,,,1.43,1.62,2.07,2.03,
June,,,,,,,,2.38,2.85,2.34,0.61,
July,,,,,,,,4.25,1.81,1.43,1.44,
August,,,,,,,,3.93,0.86,1.84,4.06,
September,,,,,,,,5.22,1.42,0.40,3.42,
October,,,,,,,,1.82,6.17,4.85,2.28,
November,,,,,,,,2.65,3.42,8.32,4.53,
December,,,,,,,,3.72,2.47,7.52,3.65,
Total,,,,,,,,,29.10,32.90,32.54,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.75,29.10,32.90,32.54,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
