"SEABANK, NEWPORT-ON-TAY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5501,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,5.39,2.01,3.88,1.09,1.91,
February,,,,,,,4.99,1.32,1.70,2.02,1.32,
March,,,,,,,0.89,2.21,4.13,0.39,1.85,
April,,,,,,,2.01,1.03,0.70,1.19,1.85,
May,,,,,,,2.02,2.30,1.34,2.42,1.70,
June,,,,,,,3.01,2.24,4.04,1.44,1.61,
July,,,,,,,2.91,1.92,0.76,2.79,2.23,
August,,,,,,,2.06,6.11,5.25,3.25,5.51,
September,,,,,,,3.04,4.85,1.98,0.57,4.17,
October,,,,,,,3.61,4.98,3.43,2.29,1.98,
November,,,,,,,4.55,1.90,2.07,3.55,3.18,
December,,,,,,,0.29,2.16,2.63,3.62,2.59,
Total,,,,,,,34.77,33.03,31.91,24.62,29.90,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,34.77,33.03,31.91,24.62,29.90,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
