"OKEHAMPTON BELSTONE WATCHET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,8.01,,4.24,,8.35,,,,,,
February,,0.53,,14.93,3.12,11.51,,,,,,
March,,5.70,,2.80,3.09,1.17,,,,,,
April,,1.27,,6.33,5.22,4.68,,,,,,
May,,3.21,,3.26,5.00,6.11,,,,,,
June,,0.24,,0.78,2.93,0.00,,,,,,
July,,1.99,,2.38,4.84,6.07,,,,,,
August,1.71,3.73,,3.31,7.36,4.15,,,,,,
September,3.80,1.55,,5.61,,5.14,,,,,,
October,5.88,1.75,,12.11,8.87,6.73,,,,,,
November,4.43,4.07,,6.37,4.28,5.70,,,,,,
December,6.94,4.57,,5.71,11.70,7.54,,,,,,
Total,,36.62,,67.83,,67.15,,,,,,
Calc annual,22.76,36.62,0.00,67.83,56.41,67.15,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,NaN,0.00,NaN,0.00,NaN,NaN,NaN,NaN,NaN,
