"CHISLEHURST, HOLBROOK LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,404,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.12,2.09,2.80,0.89,2.54,
February,,,,,,,2.67,4.25,1.25,0.43,1.23,
March,,,,,,,0.04,2.15,2.18,0.03,1.73,
April,,,,,,,4.90,1.64,1.82,1.32,1.56,
May,,,,,,,1.43,1.02,2.31,1.18,4.31,
June,,,,,,,2.52,3.09,2.37,1.17,0.81,
July,,,,,,,1.97,2.96,2.25,1.66,1.93,
August,,,,,,2.18,1.59,3.84,2.65,2.04,3.65,
September,,,,,,3.26,2.33,4.26,0.75,0.15,3.96,
October,,,,,,3.36,2.90,1.47,4.17,3.00,1.98,
November,,,,,,2.15,5.55,2.42,2.10,5.47,3.96,
December,,,,,,3.20,0.86,3.18,2.90,5.35,1.80,
Total,,,,,,,28.88,32.37,27.55,22.69,29.46,
Calc annual,0.00,0.00,0.00,0.00,0.00,14.15,28.88,32.37,27.55,22.69,29.46,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,
