"EASTBRIDGE, ARCHERTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1712,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,17.99,3.49,14.18,
February,,,,,,,,,11.17,2.66,3.00,
March,,,,,,,,,9.91,1.07,5.23,
April,,,,,,,,,3.55,1.27,5.30,
May,,,,,,,,,1.60,6.96,4.05,
June,,,,,,,,,5.40,3.67,2.17,
July,,,,,,,,,5.03,4.38,5.38,
August,,,,,,,,,4.69,5.69,7.58,
September,,,,,,,,,1.93,1.66,10.34,
October,,,,,,,,,12.45,14.24,11.21,
November,,,,,,,,,16.25,22.25,14.67,
December,,,,,,,,,11.66,20.73,8.41,
Total,,,,,,,,,101.63,88.07,91.52,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.63,88.07,91.52,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,
