"SWAFFHAM PRIOR VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1209,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.69,1.64,2.22,1.40,2.70,1.03,1.90,1.80,3.01,1.29,1.62,
February,0.51,0.53,1.37,2.25,1.04,2.30,2.22,2.49,1.08,0.45,0.55,
March,1.41,0.80,1.61,1.66,0.62,1.30,0.35,1.65,1.13,0.09,1.36,
April,2.77,1.20,2.61,1.06,3.11,1.63,2.45,1.68,0.97,1.10,2.11,
May,2.36,1.63,1.71,1.30,3.41,1.76,1.50,0.54,2.06,1.36,2.80,
June,1.53,0.36,1.21,0.55,2.77,0.51,2.50,2.57,2.54,1.04,0.33,
July,3.43,0.34,4.42,1.89,2.32,1.72,2.71,2.01,2.19,1.47,2.65,
August,1.03,1.61,1.97,2.43,2.30,2.21,1.87,2.20,1.97,0.56,1.69,
September,2.54,1.03,2.32,2.07,2.22,2.73,1.99,3.23,0.86,0.21,3.71,
October,0.71,1.04,0.36,4.19,3.22,2.46,2.43,1.59,2.44,2.50,0.64,
November,0.47,1.61,1.00,1.26,2.42,1.45,2.68,2.23,1.62,3.52,3.53,
December,1.84,1.07,1.37,2.01,1.74,1.41,0.47,2.13,2.07,3.31,2.08,
Total,20.29,12.86,22.17,22.07,27.87,20.51,23.07,24.12,21.94,16.90,23.07,
Calc annual,20.29,12.86,22.17,22.07,27.87,20.51,23.07,24.12,21.94,16.90,23.07,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
