"WALTHAM-ON-THE-WOLDS SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2521/8,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.23,2.25,3.38,1.15,1.38,1.67,2.38,1.96,3.82,0.94,2.67,
February,1.38,0.54,2.79,3.50,0.99,2.11,2.43,2.42,1.07,0.24,1.43,
March,2.52,0.87,2.22,1.05,0.55,0.99,0.40,2.58,1.30,0.13,0.81,
April,4.45,0.68,3.95,2.25,1.69,1.19,0.99,1.47,1.05,1.00,3.15,
May,1.73,2.13,1.12,2.37,4.18,3.35,2.47,0.80,2.30,1.01,1.80,
June,3.29,0.58,1.20,0.83,3.00,0.11,2.37,3.60,3.53,1.47,0.72,
July,3.72,0.99,5.48,3.59,2.06,2.06,1.61,2.32,0.50,1.30,4.33,
August,0.81,2.66,6.29,1.99,2.25,0.77,2.91,3.21,2.57,1.98,1.89,
September,1.35,0.81,1.96,2.85,2.05,2.47,1.56,4.34,0.41,0.77,4.15,
October,1.08,1.59,1.26,2.51,4.57,3.62,2.27,1.60,3.76,2.66,2.04,
November,1.00,1.64,1.24,0.88,1.78,1.67,2.85,1.94,2.12,4.71,2.96,
December,2.28,1.86,4.32,2.16,2.17,2.92,0.63,2.70,1.49,3.66,2.77,
Total,25.84,16.60,35.21,25.13,26.67,22.93,22.87,28.94,23.92,19.87,28.72,
Calc annual,25.84,16.60,35.21,25.13,26.67,22.93,22.87,28.94,23.92,19.87,28.72,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
