"NORTH SHIELDS, PRESTON AV - KING EDWARD BOYS SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,1.61,,,,,,,
February,,,,,1.01,,,,,,,
March,,,,,0.82,,,,,,,
April,,,,,1.14,,,,,,,
May,,,,,4.83,,,,,,,
June,,,,,2.96,,,,,,,
July,,,,,2.65,,,,,,,
August,,,,,3.27,,,,,,,
September,,,,,2.04,,,,,,,
October,,,,,3.26,,,,,,,
November,,,,,1.16,,,,,,,
December,,,,,1.30,,,,,,,
Total,,,,,26.05,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,26.05,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
