"WISHAW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5169,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.70,6.60,3.20,3.10,2.60,3.19,3.55,4.11,7.57,0.68,4.93,
February,3.80,0.08,2.60,2.80,0.60,2.69,3.31,1.51,3.12,1.54,0.18,
March,3.10,4.40,1.10,0.80,0.70,3.00,2.22,2.48,2.35,0.46,1.57,
April,2.60,1.25,1.25,3.40,1.40,3.69,1.70,1.99,0.97,1.50,0.90,
May,3.10,1.60,2.20,2.32,2.90,4.81,2.66,1.79,1.90,2.35,1.81,
June,1.40,0.35,1.60,1.25,1.70,0.20,2.50,3.70,3.65,2.15,2.35,
July,3.40,2.85,3.40,3.20,3.90,1.69,2.72,2.91,1.84,3.26,2.71,
August,5.40,6.50,3.20,6.60,3.80,3.03,2.69,7.03,3.80,5.14,5.19,
September,1.90,2.60,3.15,4.10,3.40,3.34,2.95,5.31,2.97,0.81,3.59,
October,1.40,4.30,1.80,4.90,3.27,2.47,4.47,3.63,4.90,3.81,4.08,
November,2.80,2.10,2.10,3.60,2.30,0.47,5.03,2.97,2.97,5.57,4.52,
December,2.70,5.70,2.90,2.80,3.87,2.94,1.06,0.81,3.04,6.75,2.15,
Total,36.30,38.33,28.50,38.87,30.44,31.52,34.86,38.24,39.08,34.02,33.98,
Calc annual,36.30,38.33,28.50,38.87,30.44,31.52,34.86,38.24,39.08,34.02,33.98,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
