"STORNOWAY, LEUBROST SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5793,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,4.50,5.49,5.29,6.69,11.43,,6.57,
February,,,,,3.00,4.89,3.38,2.22,5.25,,0.30,
March,,,,,4.40,3.96,3.31,2.84,3.71,,1.95,
April,,,,,2.80,3.62,1.63,6.14,2.23,,0.96,
May,,,,,2.30,3.80,2.69,1.45,1.80,,1.74,
June,,,,,2.83,0.63,1.37,3.72,2.21,,1.75,
July,,,,,4.73,2.24,2.42,3.82,3.06,,1.40,
August,,,,,4.65,2.37,4.11,2.80,2.52,,2.47,
September,,,,,4.29,3.46,5.97,5.49,2.82,4.68,2.44,
October,,,,,4.39,4.51,4.13,7.25,4.64,6.87,8.80,
November,,,,,3.97,3.60,5.28,5.79,5.40,5.69,5.83,
December,,,,,8.15,5.15,4.42,0.86,5.09,7.32,5.43,
Total,,,,,50.01,43.72,44.00,49.07,50.16,,39.64,
Calc annual,0.00,0.00,0.00,0.00,50.01,43.72,44.00,49.07,50.16,24.56,39.64,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,0.00,0.00,NaN,0.00,
