"WEYBRIDGE ST. GEORGES HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,139,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.96,2.14,,1.25,2.31,1.47,3.37,1.63,3.11,1.29,3.27,
February,0.34,0.42,,3.12,0.43,2.29,2.34,3.72,1.65,0.36,0.70,
March,1.32,1.05,,2.32,0.65,0.21,0.43,2.11,1.66,0.05,1.25,
April,3.36,0.68,,1.51,2.74,1.95,2.36,1.68,1.38,0.98,1.46,
May,0.50,1.33,,2.03,2.81,1.57,1.83,1.15,2.37,1.66,3.77,
June,1.98,0.12,,0.33,2.46,0.04,3.14,3.35,2.35,1.00,0.57,
July,4.97,0.27,,1.56,4.22,3.72,1.45,1.82,1.98,1.18,1.60,
August,1.54,0.47,,1.62,2.26,2.61,1.23,3.03,2.96,2.87,2.31,
September,2.30,1.42,,1.16,2.67,2.44,1.01,4.52,0.94,0.25,2.83,
October,0.86,0.66,,5.32,1.75,2.45,1.88,1.43,4.70,3.10,0.95,
November,1.90,1.42,,1.58,2.23,1.63,4.70,2.91,1.76,5.43,4.38,
December,1.89,1.25,,1.76,2.48,2.16,0.09,3.48,2.25,5.39,1.85,
Total,22.92,11.23,,23.56,27.01,22.54,23.83,30.83,27.11,23.56,24.94,
Calc annual,22.92,11.23,0.00,23.56,27.01,22.54,23.83,30.83,27.11,23.56,24.94,
Difference,0.00,0.00,NaN,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
