"CODNOR PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2714,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.60,2.77,5.27,1.41,2.37,2.59,3.16,2.15,6.56,1.63,4.42,
February,2.81,0.37,2.98,4.87,0.99,3.22,2.84,1.91,3.32,0.88,0.76,
March,2.14,1.28,2.22,1.59,1.44,0.79,0.93,3.22,2.88,0.20,2.77,
April,4.93,1.15,3.57,2.40,2.05,1.95,1.68,2.13,0.85,1.31,3.44,
May,2.97,2.18,0.71,3.00,3.49,3.99,3.41,1.21,1.71,2.11,2.00,
June,2.79,0.38,1.12,0.51,1.65,0.04,2.45,4.81,3.58,1.31,0.97,
July,5.34,0.78,4.58,3.45,2.19,1.51,2.01,2.94,1.45,1.74,6.22,
August,1.16,3.71,6.41,3.19,3.19,2.80,2.34,3.70,3.74,2.28,2.49,
September,1.53,1.21,2.20,3.07,3.26,4.36,1.17,4.76,0.58,0.65,5.01,
October,2.18,3.89,1.30,1.99,4.45,4.25,3.45,3.06,5.48,4.25,3.17,
November,1.08,1.71,1.17,2.45,1.77,2.40,3.34,3.24,4.42,6.57,3.53,
December,3.21,2.64,3.36,3.27,3.10,2.41,1.31,2.97,2.71,4.97,2.19,
Total,33.74,22.07,34.89,31.20,29.95,30.31,28.09,36.10,37.28,27.90,36.97,
Calc annual,33.74,22.07,34.89,31.20,29.95,30.31,28.09,36.10,37.28,27.90,36.97,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
