"RYDE ESPLANADE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,606,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.18,4.23,5.64,1.45,2.93,5.49,4.05,2.39,4.72,1.17,4.54,
February,0.72,0.24,3.33,5.62,0.43,5.46,1.90,4.28,1.71,1.07,0.93,
March,1.93,1.32,2.87,1.82,1.75,0.32,0.38,2.83,2.56,0.16,1.50,
April,2.34,1.05,3.69,3.54,2.87,2.47,2.99,1.97,2.10,0.82,2.15,
May,1.06,1.44,0.67,2.88,2.67,3.57,2.27,0.47,0.75,1.85,1.59,
June,2.14,0.00,1.17,0.37,2.21,0.00,2.65,2.26,1.99,1.29,0.48,
July,5.85,0.58,3.20,0.88,2.72,3.32,1.64,2.36,1.91,2.49,1.73,
August,1.10,2.14,3.12,2.55,3.08,4.20,0.95,2.66,3.00,1.86,3.52,
September,2.32,0.69,1.87,3.46,5.37,2.63,0.41,6.77,1.29,0.53,2.52,
October,3.18,1.53,1.00,6.28,5.29,3.68,2.97,2.06,6.83,3.80,3.29,
November,1.82,2.49,1.93,1.72,2.60,3.86,6.91,3.04,3.20,7.58,4.87,
December,3.22,2.08,4.60,3.97,4.97,4.33,0.26,4.50,3.37,6.33,3.59,
Total,30.86,17.79,33.09,34.54,36.89,39.33,27.38,35.59,33.43,28.95,30.71,
Calc annual,30.86,17.79,33.09,34.54,36.89,39.33,27.38,35.59,33.43,28.95,30.71,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
