"RUGELEY (BRINDLEY BANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2347,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.25,2.49,3.65,1.83,2.54,2.02,2.65,2.30,4.77,1.43,4.22,
February,1.93,0.24,2.67,5.20,0.59,3.55,2.52,1.72,2.89,0.42,0.44,
March,2.18,1.58,2.18,1.69,0.98,1.07,1.09,2.61,2.20,0.16,3.37,
April,4.43,1.06,2.27,2.36,2.40,1.39,1.93,1.69,1.64,0.61,2.06,
May,2.81,1.37,1.08,2.21,3.88,4.53,3.35,1.65,0.20,1.77,2.13,
June,3.80,0.29,0.76,0.42,3.21,0.11,1.90,4.58,2.59,1.21,1.33,
July,3.45,0.39,4.18,8.37,3.41,2.79,1.49,2.67,1.15,1.78,6.89,
August,0.97,3.70,4.20,2.15,3.00,2.62,1.69,3.38,3.28,2.52,2.49,
September,1.83,0.81,2.55,2.60,3.03,3.59,0.85,3.73,0.58,0.57,3.64,
October,2.58,2.23,0.41,3.11,3.78,3.80,2.92,1.82,3.87,3.68,2.55,
November,0.76,1.66,0.86,2.20,1.76,2.08,4.67,3.55,3.66,5.74,2.98,
December,2.45,2.03,4.30,3.62,2.36,2.28,0.52,2.14,1.73,4.85,2.53,
Total,30.44,17.85,29.11,35.76,30.94,29.83,25.58,31.84,28.56,24.74,34.63,
Calc annual,30.44,17.85,29.11,35.76,30.94,29.83,25.58,31.84,28.56,24.74,34.63,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,
