"ESHER SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,145/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.01,1.86,2.13,1.16,2.37,,,,,,,
February,0.32,0.26,1.89,2.73,0.36,,,,,,,
March,1.06,1.00,1.50,1.91,0.68,,,,,,,
April,2.12,0.55,2.32,1.53,2.36,,,,,,,
May,0.56,1.80,1.19,2.18,2.54,,,,,,,
June,1.82,0.32,0.88,0.31,2.56,,,,,,,
July,4.65,0.06,3.13,2.48,3.30,,,,,,,
August,1.51,0.65,2.16,1.54,2.58,,,,,,,
September,2.56,1.31,1.36,1.26,3.23,,,,,,,
October,1.47,0.84,0.97,5.07,3.05,,,,,,,
November,1.33,1.80,1.26,1.26,2.15,,,,,,,
December,1.79,0.95,3.59,1.83,2.36,,,,,,,
Total,21.20,11.40,22.38,23.26,27.54,,,,,,,
Calc annual,21.20,11.40,22.38,23.26,27.54,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
