"BREAMORE, HALE PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.42,3.89,4.22,5.21,,,,,
February,,,,5.70,0.30,5.51,1.99,,,,,
March,,,,1.84,1.49,0.32,0.59,,,,,
April,,,,3.37,3.73,2.42,3.95,,,,,
May,,,,1.47,4.86,4.67,,,,,,
June,,,,0.46,2.23,0.05,,,,,,
July,,,,1.31,4.37,2.47,,,,,,
August,,,,2.39,2.82,2.72,,,,,,
September,,,,2.13,4.45,3.83,,,,,,
October,,,,5.43,4.91,4.48,,,,,,
November,,,,2.15,3.84,2.79,,,,,,
December,,,,3.78,6.32,3.79,,,,,,
Total,,,,31.45,43.21,37.27,,,,,,
Calc annual,0.00,0.00,0.00,31.45,43.21,37.27,11.74,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
