"KILBIRNIE, HOLEHOUSE FILTERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5252,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,3.00,10.22,
February,,,,,,,,,,3.00,0.47,
March,,,,,,,,,,2.16,4.85,
April,,,,,,,,,,2.04,2.84,
May,,,,,,,,,,4.98,3.36,
June,,,,,,,,,,4.55,3.67,
July,,,,,,,,,,7.24,4.46,
August,,,,,,,,,,8.65,7.47,
September,,,,,,,,,,2.34,4.77,
October,,,,,,,,,,10.28,10.82,
November,,,,,,,,,,11.45,7.64,
December,,,,,,,,,,14.07,6.96,
Total,,,,,,,,,,73.76,67.53,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.76,67.53,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
