"DUNMANWAY CARBERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.65,6.86,,,,,,,,,,
February,3.84,3.74,,,,,,,,,,
March,5.65,6.57,,,,,,,,,,
April,9.50,1.21,,,,,,,,,,
May,7.09,2.99,,,,,,,,,,
June,3.97,0.06,,,,,,,,,,
July,5.36,5.52,,,,,,,,,,
August,3.53,5.58,,,,,,,,,,
September,4.16,2.66,,,,,,,,,,
October,6.21,4.94,,,,,,,,,,
November,7.33,8.10,,,,,,,,,,
December,8.76,5.06,,,,,,,,,,
Total,76.05,53.29,,,,,,,,,,
Calc annual,76.05,53.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
