"PUNCHESTON SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,3.20,,,,,,,,
February,,,,7.50,,,,,,,,
March,,,,3.55,,,,,,,,
April,,,,4.60,,,,,,,,
May,,,,2.30,,,,,,,,
June,,,,1.30,,,,,,,,
July,,,,3.90,,,,,,,,
August,,,,6.20,,,,,,,,
September,,,,3.05,,,,,,,,
October,,,,8.80,,,,,,,,
November,,,,6.80,,,,,,,,
December,,,,4.10,,,,,,,,
Total,,,,55.30,,,,,,,,
Calc annual,0.00,0.00,0.00,55.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
