"LOWER BEBINGTON, HEATHFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,0.76,,,,,
May,,,,,,,3.14,,,,,
June,,,,,,,1.26,,,,,
July,,,,,,,3.48,,,,,
August,,,,,,,3.22,,,,,
September,,,,,,,4.01,,,,,
October,,,,,,,3.80,,,,,
November,,,,,,,4.26,,,,,
December,,,,,,,1.20,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,25.13,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
