"BRANKSOME (BOURNE VALLEY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1588,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.82,3.91,4.50,1.11,3.41,5.63,4.49,2.39,5.61,1.47,3.92,
February,0.54,0.40,2.29,5.55,0.31,4.79,2.17,3.54,2.82,1.13,0.83,
March,2.50,1.53,2.65,1.26,0.90,1.15,0.71,3.38,3.33,0.14,0.91,
April,3.22,1.09,4.00,3.84,2.73,2.62,3.90,2.07,1.40,0.86,2.11,
May,1.34,1.44,0.62,1.93,4.30,3.48,2.35,0.85,1.18,1.73,1.72,
June,2.91,0.49,1.09,0.29,1.88,0.00,2.91,2.45,2.25,1.46,0.30,
July,5.19,0.20,3.76,0.68,2.93,3.54,1.23,2.64,1.50,1.68,1.43,
August,1.30,2.63,4.55,2.35,2.78,2.81,1.23,3.58,2.30,1.02,2.87,
September,1.53,0.86,1.49,1.77,3.24,3.71,0.65,5.64,1.80,0.37,2.87,
October,2.90,1.61,1.77,5.82,4.60,3.86,4.64,2.46,5.80,3.52,2.37,
November,1.45,2.16,2.19,1.95,4.01,2.94,10.60,3.34,2.88,9.09,5.28,
December,3.33,1.36,4.56,3.78,5.61,4.03,0.48,3.69,3.17,7.04,3.70,
Total,30.03,17.68,33.47,30.33,36.70,38.56,35.36,36.03,34.04,29.51,28.31,
Calc annual,30.03,17.68,33.47,30.33,36.70,38.56,35.36,36.03,34.04,29.51,28.31,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
