"GREENOCK (MACABETH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,8.25,,,,,,,,
February,,,,7.20,,,,,,,,
March,,,,3.49,,,,,,,,
April,,,,4.81,,,,,,,,
May,,,,3.12,,,,,,,,
June,,,,1.87,,,,,,,,
July,,,,4.77,,,,,,,,
August,,,,7.36,,,,,,,,
September,,,,11.30,,,,,,,,
October,,,,9.30,,,,,,,,
November,,,,5.37,,,,,,,,
December,,,,5.80,,,,,,,,
Total,,,,72.64,,,,,,,,
Calc annual,0.00,0.00,0.00,72.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
