"WRENTHAM, SOTTERLEY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1373,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.30,1.43,3.53,1.68,1.77,
February,,,,,,,2.29,2.01,0.95,0.69,1.29,
March,,,,,,,0.34,1.66,1.39,0.07,1.16,
April,,,,,,,2.88,2.83,1.38,1.14,2.08,
May,,,,,,,1.62,0.63,1.60,0.76,2.11,
June,,,,,,,2.54,4.14,1.83,0.52,0.65,
July,,,,,,,1.85,2.33,2.23,2.73,4.13,
August,,,,,,,1.42,3.51,2.07,1.36,3.11,
September,,,,,,,0.56,3.77,1.47,0.31,5.50,
October,,,,,,,2.59,2.17,1.98,3.14,0.62,
November,,,,,,,3.44,4.19,3.02,3.87,3.80,
December,,,,,,,0.44,3.26,3.57,4.96,2.29,
Total,,,,,,,22.27,31.93,25.02,21.23,28.51,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,22.27,31.93,25.02,21.23,28.51,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,
