"NEWBURY TYDEHAMS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,796,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.76,3.06,3.60,1.89,3.65,2.53,4.75,3.33,6.01,1.37,4.42,
February,0.74,0.30,2.83,4.84,0.39,4.75,2.28,4.86,2.47,0.68,0.67,
March,1.88,1.44,2.90,2.72,1.28,0.57,0.79,4.10,3.20,0.14,1.03,
April,4.39,1.11,3.46,3.08,3.64,2.68,3.43,2.07,2.05,0.96,2.40,
May,1.83,1.45,1.02,1.53,4.80,4.11,2.41,1.89,1.42,1.69,1.96,
June,2.59,0.21,1.41,0.31,2.97,0.03,2.50,3.10,2.51,1.13,1.06,
July,6.73,0.36,5.33,1.72,5.45,3.10,1.99,4.10,1.93,1.08,2.00,
August,1.36,1.91,3.53,2.63,2.00,2.51,1.57,3.72,1.65,0.91,2.96,
September,1.10,2.61,1.80,2.27,4.93,3.12,1.01,6.39,1.67,0.61,3.09,
October,2.77,1.73,1.09,5.75,3.92,3.48,2.70,2.46,5.10,3.49,1.96,
November,1.31,2.02,1.82,2.25,3.17,2.34,6.61,3.39,3.20,8.38,4.43,
December,2.79,1.59,3.60,3.56,5.19,3.27,0.66,4.40,2.74,7.79,3.55,
Total,31.25,17.79,32.39,32.55,41.39,32.49,30.70,43.81,33.95,28.23,29.53,
Calc annual,31.25,17.79,32.39,32.55,41.39,32.49,30.70,43.81,33.95,28.23,29.53,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
