"LIMERICK STRAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6058,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.88,3.82,3.51,3.70,4.60,4.74,5.14,5.30,5.25,1.75,6.56,
February,3.15,2.17,3.96,5.21,1.40,5.35,3.25,2.85,4.74,3.02,0.98,
March,3.21,2.50,1.33,2.41,0.92,0.54,1.42,3.80,3.36,1.19,4.22,
April,3.40,0.84,2.90,3.00,3.45,4.13,2.50,1.60,2.97,1.69,2.02,
May,3.73,2.04,2.43,1.55,3.78,4.40,2.75,1.70,1.33,1.64,2.10,
June,2.07,1.37,2.07,1.39,3.84,0.45,3.10,4.55,4.60,2.20,2.53,
July,4.36,4.42,3.11,3.09,3.22,3.16,3.55,3.05,1.63,3.48,4.24,
August,2.46,4.31,3.23,4.26,5.41,2.23,3.20,3.63,5.12,5.78,6.47,
September,2.91,1.40,4.30,3.44,5.45,2.67,1.85,4.90,2.44,0.75,4.49,
October,2.87,2.40,0.91,5.41,3.97,4.18,2.95,2.45,5.79,4.74,6.66,
November,3.15,4.28,1.46,4.24,4.22,1.60,4.52,2.61,5.26,6.88,3.91,
December,2.81,3.47,4.82,4.23,5.59,2.79,1.15,4.05,5.14,8.47,4.45,
Total,39.00,33.02,34.03,41.93,45.85,36.24,35.38,40.49,47.63,41.59,48.63,
Calc annual,39.00,33.02,34.03,41.93,45.85,36.24,35.38,40.49,47.63,41.59,48.63,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
