"BURNTISLAND, CULLALOE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5475,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,5.19,0.66,2.82,
February,,,,,,,,,2.89,1.33,0.98,
March,,,,,,,,,2.05,0.51,2.02,
April,,,,,,,,,1.06,2.18,1.45,
May,,,,,,,,,1.77,2.58,1.46,
June,,,,,,,,,4.77,1.90,2.34,
July,,,,,,,,,2.19,2.52,2.97,
August,,,,,,,,,5.39,4.01,6.10,
September,,,,,,,,,3.11,0.62,3.79,
October,,,,,,,,,4.02,3.28,3.16,
November,,,,,,,,,3.09,4.55,3.09,
December,,,,,,,,,3.39,3.89,2.02,
Total,,,,,,,,,38.92,28.03,32.20,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.92,28.03,32.20,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
