"BELMONT, SLATER LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2888,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.33,6.29,4.00,3.72,5.92,5.79,12.71,2.30,7.13,
February,,,6.15,7.45,1.51,8.35,5.90,2.50,5.88,1.42,0.56,
March,,,3.30,2.30,2.14,2.99,2.83,6.55,3.66,2.10,3.40,
April,,,3.32,4.35,2.29,3.20,2.18,4.55,1.62,1.48,2.97,
May,,,2.46,4.06,6.92,5.81,4.02,1.85,1.48,3.55,2.52,
June,,,4.77,2.17,3.99,0.33,3.38,5.83,7.78,2.74,3.65,
July,,,6.28,6.39,6.19,3.48,5.22,5.11,3.63,4.89,8.32,
August,,,6.00,7.07,9.78,4.87,4.95,7.64,9.29,6.93,10.27,
September,,,6.24,5.88,5.62,6.20,5.63,8.68,1.78,2.86,4.50,
October,,,0.98,7.54,6.03,7.13,4.41,5.27,6.88,9.31,7.91,
November,,,4.78,7.00,3.54,4.60,8.24,6.20,8.13,9.33,7.91,
December,,,5.85,6.47,6.66,3.34,2.91,1.60,3.96,8.70,5.73,
Total,,49.38,54.46,66.97,58.67,54.02,55.59,61.57,66.80,55.61,64.87,
Calc annual,0.00,0.00,54.46,66.97,58.67,54.02,55.59,61.57,66.80,55.61,64.87,
Difference,NaN,49.38,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
