"REIGATE CASTLE GROUNDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,121,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.26,2.63,3.63,1.83,3.26,3.22,3.69,4.36,4.87,1.84,3.65,
February,0.66,0.16,2.63,4.15,0.83,4.25,3.21,3.79,2.08,0.56,0.97,
March,1.75,1.52,2.38,2.16,1.74,0.80,0.53,4.18,2.46,0.04,2.19,
April,3.16,1.20,3.59,2.60,3.86,3.58,4.68,2.35,2.24,1.16,1.75,
May,0.90,1.50,0.90,3.25,3.66,2.66,2.00,1.46,2.45,2.67,2.78,
June,1.53,0.08,1.56,0.37,3.19,0.17,4.21,5.24,3.25,1.76,0.50,
July,5.34,0.19,3.45,3.72,3.91,4.00,2.19,2.85,1.76,1.82,2.87,
August,1.57,1.53,2.84,2.45,3.85,3.01,2.62,5.08,2.95,2.36,3.25,
September,3.42,0.94,1.78,1.87,3.34,2.95,1.04,6.35,0.85,0.18,4.15,
October,1.10,1.04,1.00,7.09,3.75,3.64,2.47,2.53,6.13,3.76,1.74,
November,2.02,1.82,2.13,2.02,3.50,3.10,6.85,3.03,3.02,6.97,4.93,
December,2.80,1.90,4.68,3.07,3.86,3.35,0.56,4.81,3.78,7.16,2.39,
Total,27.51,14.51,30.57,34.58,38.75,34.73,34.05,46.03,35.84,30.28,31.17,
Calc annual,27.51,14.51,30.57,34.58,38.75,34.73,34.05,46.03,35.84,30.28,31.17,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
