"HITCHIN (KINGS WALDEN BURY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,967,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,1.91,
February,,,,,,,,,,,1.40,
March,,,,,,,,,,,0.78,
April,,,,,,,,,,,1.66,
May,,,,,,,,,,,3.82,
June,,,,,,,,,,,0.00,
July,,,,,,,,,,,2.36,
August,,,,,,,,,,,2.44,
September,,,,,,,,,,0.14,3.17,
October,,,,,,,,,,3.92,1.19,
November,,,,,,,,,,5.44,4.81,
December,,,,,,,,,,4.94,2.41,
Total,,,,,,,,,,,25.95,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.44,25.95,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
