"EMSWORTH, STANSTED PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,437,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,4.54,5.33,3.01,6.65,1.55,5.20,
February,,,,,,5.19,2.75,4.82,2.43,1.82,2.06,
March,,,,,,0.83,0.71,3.56,2.24,0.20,1.93,
April,,,,,,3.42,3.05,2.34,2.50,0.99,2.96,
May,,,,,,4.55,2.60,1.91,2.68,2.94,2.35,
June,,,,,,0.02,3.11,3.26,3.03,2.03,0.59,
July,,,,,,3.66,2.34,3.87,2.04,2.42,2.63,
August,,,,,,5.02,1.43,4.09,3.84,2.64,4.59,
September,,,,,,3.07,0.56,6.78,1.21,0.75,3.47,
October,,,,,,4.30,2.78,2.99,8.66,4.09,3.00,
November,,,,,,4.19,7.80,4.13,3.74,8.93,6.40,
December,,,,,,4.02,0.52,4.74,4.03,7.74,3.80,
Total,,,,,,42.81,32.98,45.50,43.05,36.10,38.98,
Calc annual,0.00,0.00,0.00,0.00,0.00,42.81,32.98,45.50,43.05,36.10,38.98,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,-0.00,0.00,0.00,
