"WHALEY BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.51,6.17,4.14,,,,,,,,,
February,4.04,0.65,5.22,,,,,,,,,
March,3.03,3.33,2.43,,,,,,,,,
April,6.39,2.13,3.28,,,,,,,,,
May,5.34,1.82,1.04,,,,,,,,,
June,3.36,0.41,3.32,,,,,,,,,
July,5.60,1.34,5.26,,,,,,,,,
August,2.49,4.65,5.05,,,,,,,,,
September,2.95,1.19,3.86,,,,,,,,,
October,1.66,2.58,0.81,,,,,,,,,
November,1.34,2.30,2.90,,,,,,,,,
December,2.86,6.15,6.12,,,,,,,,,
Total,44.57,32.72,43.43,,,,,,,,,
Calc annual,44.57,32.72,43.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
