"HUMMANBY HOLLY BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,None,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.95,2.58,4.11,1.60,2.07,0.85,2.26,1.65,3.61,,,
February,0.84,0.20,2.21,4.52,1.50,2.48,1.77,1.28,1.80,,,
March,2.17,0.75,1.80,0.90,1.75,1.23,0.67,1.41,2.36,,,
April,3.84,1.09,1.31,1.34,1.56,2.23,1.12,2.89,1.42,,,
May,1.72,1.64,1.34,3.13,2.73,1.64,1.43,0.80,0.90,,,
June,1.33,0.40,1.89,0.80,1.95,0.11,2.94,2.70,3.92,,,
July,5.42,1.04,4.48,3.18,4.39,1.57,2.20,2.21,0.51,,,
August,1.69,3.12,3.21,2.10,2.17,2.89,2.64,4.63,2.61,,,
September,1.72,0.60,2.60,1.23,2.30,3.04,0.85,3.04,0.98,,,
October,1.72,1.76,1.53,1.12,3.13,1.24,2.99,1.44,3.44,,,
November,0.62,2.97,1.45,3.17,1.82,4.51,3.30,3.24,2.79,,,
December,2.77,1.42,1.52,2.16,1.96,4.61,0.86,2.37,1.30,,,
Total,26.79,17.57,27.45,25.25,27.33,26.40,23.03,27.66,25.64,,,
Calc annual,26.79,17.57,27.45,25.25,27.33,26.40,23.03,27.66,25.64,0.00,0.00,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
