"GLEN LEVEN, KINLOCHLEVEN NO. 2 RECORDER BLACKWATER DAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,19.94,8.32,14.93,8.50,,,,,,,
February,,6.50,10.04,9.07,4.57,,,,,,,
March,,17.64,4.92,4.03,0.66,,,,,,,
April,,2.23,3.22,5.17,4.37,,,,,,,
May,,7.60,11.53,4.08,4.99,,,,,,,
June,,1.37,5.05,4.60,3.78,,,,,,,
July,,5.39,6.50,8.05,9.48,,,,,,,
August,,6.03,4.50,10.14,5.30,,,,,,,
September,,5.68,4.14,10.60,12.76,,,,,,,
October,,10.90,5.82,15.00,6.78,,,,,,,
November,,3.89,6.81,7.20,6.85,,,,,,,
December,,17.78,14.03,7.20,19.10,,,,,,,
Total,,104.95,84.88,100.07,87.14,,,,,,,
Calc annual,0.00,104.95,84.88,100.07,87.14,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
