"LOCH CARRON, STROMEFERRY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5789,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,11.00,6.82,6.89,10.01,10.67,13.34,1.70,11.43,
February,,,,3.76,4.74,6.39,4.86,2.99,7.73,1.29,0.69,
March,,,,2.21,1.22,5.89,7.50,5.40,5.03,1.74,,
April,,,,3.70,5.11,5.72,3.05,8.46,2.62,3.02,4.75,
May,,,,4.67,2.93,6.07,4.27,3.48,1.01,3.89,3.86,
June,,,,5.39,5.64,2.34,2.96,5.07,4.67,4.14,4.90,
July,,,,6.08,5.31,2.79,2.91,3.04,6.30,4.01,2.33,
August,,,,8.87,5.09,3.82,6.41,4.97,4.52,7.45,10.46,
September,,,,7.85,8.38,4.69,6.34,6.93,5.19,6.21,4.00,
October,,,,12.37,5.52,4.47,6.90,8.94,7.90,11.39,10.54,
November,,,,6.76,4.96,3.33,7.04,6.41,8.64,8.45,7.25,
December,,,,8.67,13.01,7.75,5.37,0.21,8.02,9.93,6.75,
Total,,,,81.33,68.73,60.15,67.62,66.57,74.97,63.22,66.96,
Calc annual,0.00,0.00,0.00,81.33,68.73,60.15,67.62,66.57,74.97,63.22,66.96,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
