"CHATTERIS (THE PRIORY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.69,1.83,2.35,1.40,2.24,1.03,2.53,1.66,3.09,1.45,1.52,
February,0.49,0.49,1.56,2.70,0.71,2.01,1.97,2.53,0.81,0.57,0.83,
March,1.47,0.89,1.67,2.23,0.58,0.98,0.37,1.62,1.19,0.42,1.19,
April,2.71,1.06,2.67,0.84,2.46,1.90,2.03,1.50,0.78,0.92,1.90,
May,1.72,0.70,1.18,0.61,3.80,3.01,1.84,0.48,1.83,1.12,2.87,
June,1.18,0.41,0.84,0.49,2.36,0.29,2.60,2.95,2.22,0.57,1.19,
July,2.25,0.16,3.10,2.34,1.91,1.95,2.15,2.48,1.96,1.49,3.24,
August,1.06,1.04,1.51,2.35,1.30,2.35,0.89,1.98,2.05,0.67,1.76,
September,2.03,0.78,2.23,2.22,2.61,3.04,2.49,3.23,0.75,0.33,4.24,
October,1.05,1.75,0.50,2.89,3.40,2.71,1.41,1.93,2.60,2.39,0.41,
November,0.45,1.26,0.80,1.18,1.89,1.47,2.75,2.27,1.38,3.20,2.64,
December,1.93,0.98,1.81,2.44,1.74,1.95,0.50,1.82,1.76,3.07,1.73,
Total,18.03,11.35,20.22,21.69,25.00,22.69,21.53,24.45,20.42,16.20,23.52,
Calc annual,18.03,11.35,20.22,21.69,25.00,22.69,21.53,24.45,20.42,16.20,23.52,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
