"COLINTON (FIRHILL TANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5136,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.36,4.61,1.86,1.61,2.04,2.58,2.80,2.29,5.25,0.89,3.15,
February,2.59,0.60,2.19,3.11,0.74,3.44,3.13,1.08,2.01,0.94,0.55,
March,2.42,2.33,1.69,0.78,1.22,2.37,1.43,2.09,1.76,0.19,2.02,
April,2.22,0.72,1.82,2.74,1.27,3.52,1.66,1.47,0.61,1.32,1.13,
May,2.59,1.59,0.83,1.93,4.84,4.53,2.86,1.80,1.42,1.61,1.04,
June,1.20,0.43,2.08,1.13,2.18,0.43,3.12,3.14,5.27,2.57,1.74,
July,4.30,2.45,3.67,2.79,3.98,1.59,2.44,2.18,2.09,2.65,3.31,
August,5.61,4.18,1.51,4.36,2.51,3.37,2.24,7.32,4.49,4.45,5.26,
September,1.51,1.49,2.07,1.71,3.02,4.45,3.68,8.01,2.31,0.33,4.85,
October,1.14,4.18,1.67,1.89,3.59,1.94,3.89,3.63,3.26,3.08,2.90,
November,1.88,1.20,1.26,2.82,1.20,0.70,3.67,1.54,2.75,3.37,3.96,
December,2.73,2.83,3.17,2.60,3.76,3.62,0.54,1.73,2.25,4.14,1.95,
Total,30.55,26.61,23.82,27.47,30.35,32.54,31.46,36.28,33.47,25.54,31.86,
Calc annual,30.55,26.61,23.82,27.47,30.35,32.54,31.46,36.28,33.47,25.54,31.86,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
