"HOOTON WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2783,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.71,3.56,4.09,1.87,2.42,1.84,1.86,2.80,4.10,1.75,3.98,
February,2.90,0.24,2.50,4.09,0.75,4.45,2.32,1.45,2.56,0.84,0.27,
March,4.13,1.50,1.97,1.10,0.46,0.81,0.95,3.07,1.89,0.23,3.69,
April,3.89,1.42,2.31,2.03,1.59,1.50,0.62,2.23,1.97,1.18,2.51,
May,2.16,2.01,0.85,3.83,5.55,2.81,3.47,1.36,1.59,1.70,1.34,
June,4.06,0.27,2.01,0.51,1.96,0.00,1.55,5.21,4.29,1.72,1.70,
July,5.71,0.99,4.23,3.17,5.11,3.24,4.23,3.65,1.73,3.20,5.45,
August,1.86,3.99,3.53,3.63,5.60,5.08,2.85,5.99,3.57,3.52,4.23,
September,3.66,1.01,2.74,3.73,3.63,5.22,5.31,6.07,1.90,1.65,3.26,
October,2.12,2.78,0.46,5.11,3.59,3.95,3.39,2.46,3.62,4.69,5.28,
November,0.54,2.42,1.51,3.29,2.20,3.37,4.00,3.75,4.10,4.79,3.80,
December,2.21,3.33,3.66,4.32,2.80,2.15,1.06,1.54,2.17,4.77,4.12,
Total,35.95,23.52,29.86,36.68,35.66,34.42,31.61,39.58,33.49,30.04,39.63,
Calc annual,35.95,23.52,29.86,36.68,35.66,34.42,31.61,39.58,33.49,30.04,39.63,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
