"KENMARE  DUNKERRON CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,12.79,6.11,8.08,,,,,,,,,
February,4.38,4.44,7.13,,,,,,,,,
March,5.98,5.51,4.07,,,,,,,,,
April,6.47,1.36,5.00,,,,,,,,,
May,6.06,2.63,3.47,,,,,,,,,
June,3.79,0.05,1.39,,,,,,,,,
July,4.83,4.31,6.26,,,,,,,,,
August,2.01,5.06,4.46,,,,,,,,,
September,4.17,2.08,6.38,,,,,,,,,
October,7.62,4.06,1.97,,,,,,,,,
November,7.42,5.43,2.78,,,,,,,,,
December,6.24,4.12,7.37,,,,,,,,,
Total,71.76,45.16,58.36,,,,,,,,,
Calc annual,71.76,45.16,58.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
