"FETHARD COOLMORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.83,4.13,3.85,2.52,6.70,4.45,6.20,4.35,,,,
February,2.21,1.49,3.23,5.66,1.04,4.50,4.00,2.89,,,,
March,3.97,2.97,1.41,2.53,0.80,0.57,1.52,4.37,,,,
April,4.32,0.75,3.03,3.02,2.81,4.00,2.66,0.81,,,,
May,3.75,1.98,1.49,1.48,4.06,4.88,3.20,1.36,,,,
June,1.85,0.80,1.91,1.03,3.68,0.42,1.81,3.63,,,,
July,5.53,5.68,3.98,3.09,2.72,2.59,2.82,3.79,,,,
August,2.87,4.67,3.59,5.44,4.03,2.25,3.39,4.47,,,,
September,1.54,1.53,4.01,3.35,6.05,2.60,1.09,3.76,,,,
October,5.56,2.58,1.12,4.05,3.44,2.98,2.06,3.27,,,,
November,2.65,4.00,1.47,4.04,5.34,1.42,4.97,3.35,,,,
December,3.20,2.46,4.38,2.69,4.89,2.69,0.93,3.95,,,,
Total,43.28,33.04,33.47,38.90,45.56,33.35,34.65,40.00,,,,
Calc annual,43.28,33.04,33.47,38.90,45.56,33.35,34.65,40.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,
