"BARCALDINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5399,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,9.07,12.40,14.20,2.70,12.23,
February,,,,,,,4.65,5.70,7.26,3.15,0.11,
March,,,,,,,6.89,4.95,5.01,1.80,3.66,
April,,,,,,,2.69,7.39,3.18,2.59,1.78,
May,,,,,,,3.30,3.42,0.82,4.82,2.59,
June,,,,,,,3.35,5.21,5.36,4.01,4.73,
July,,,,,,,4.57,3.51,5.93,5.12,2.93,
August,,,,,,,6.69,5.41,6.73,7.67,8.25,
September,,,,,,,5.74,7.07,4.92,4.95,3.41,
October,,,,,,,7.64,8.15,9.89,9.96,9.42,
November,,,,,,,7.77,5.87,10.46,10.25,8.15,
December,,,,,,,5.72,0.58,7.78,17.12,9.15,
Total,,,,,,,68.08,69.66,81.54,74.14,66.41,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,68.08,69.66,81.54,74.14,66.41,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
