"SHALFORD, LITTLES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1307,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.27,2.17,3.11,1.24,2.49,1.54,2.40,1.21,3.42,1.72,1.81,
February,0.40,0.30,1.75,3.00,0.87,2.32,2.20,3.43,1.20,0.48,0.50,
March,1.23,0.76,1.73,1.66,0.71,1.06,0.06,1.96,2.12,0.05,1.42,
April,4.30,1.65,2.60,1.50,2.49,1.66,3.29,2.20,0.86,1.71,2.10,
May,0.88,1.06,0.81,1.31,5.22,2.34,1.40,0.90,1.60,1.34,2.25,
June,1.01,0.23,1.76,0.70,2.72,0.46,3.69,2.76,2.71,0.46,1.12,
July,3.90,0.27,3.08,1.52,3.19,2.93,2.74,2.58,1.97,1.85,2.95,
August,1.45,1.23,1.97,1.63,2.26,3.37,1.53,3.35,1.96,1.45,2.23,
September,2.59,2.12,2.34,1.86,2.76,2.61,0.80,5.03,0.77,0.80,3.94,
October,0.71,1.54,0.78,4.27,3.80,2.80,2.42,1.80,3.13,2.92,1.32,
November,0.43,1.59,1.08,2.06,3.06,1.77,3.84,2.63,1.93,4.25,3.66,
December,2.48,1.24,1.77,2.17,2.41,1.81,0.55,2.23,2.95,4.19,2.39,
Total,21.65,14.16,22.78,22.92,31.98,24.67,24.92,30.08,24.62,21.22,25.69,
Calc annual,21.65,14.16,22.78,22.92,31.98,24.67,24.92,30.08,24.62,21.22,25.69,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
