"GLENGYLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5522,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.80,17.80,9.90,11.80,9.70,10.70,17.60,14.60,22.10,3.30,17.15,
February,17.35,2.90,10.60,12.20,2.80,8.80,9.95,5.60,11.40,3.20,1.45,
March,9.75,16.20,3.85,5.60,1.10,3.75,8.80,7.30,14.00,1.70,6.30,
April,4.00,2.40,4.50,7.10,5.60,9.70,4.00,7.00,5.60,2.00,3.05,
May,11.10,7.55,8.70,3.80,7.80,11.90,5.30,4.30,1.75,7.25,3.85,
June,3.55,1.00,3.60,2.75,5.00,2.40,5.40,7.25,7.80,5.30,4.30,
July,5.60,6.90,7.50,8.50,10.80,3.55,4.65,5.80,7.20,6.95,3.75,
August,6.50,8.10,6.30,11.80,7.15,7.00,8.10,8.40,9.50,10.05,8.55,
September,5.15,4.05,4.50,12.95,9.90,4.50,6.20,7.60,6.95,3.45,7.10,
October,6.10,9.40,5.15,16.10,6.50,8.65,10.40,11.70,14.40,11.55,14.95,
November,11.60,4.70,6.20,7.20,8.55,1.95,14.20,10.15,13.50,15.40,10.25,
December,9.65,17.60,10.50,7.00,15.40,8.30,5.40,2.25,13.00,20.45,10.70,
Total,105.15,98.60,81.30,106.80,90.30,81.20,100.00,91.95,127.20,90.60,91.40,
Calc annual,105.15,98.60,81.30,106.80,90.30,81.20,100.00,91.95,127.20,90.60,91.40,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,
