"WELLINGBOROUGH SEWAGE WORKS PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1119,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.13,2.18,3.27,1.04,2.20,0.86,3.01,1.92,3.07,1.13,2.35,
February,0.81,0.32,1.92,3.55,0.58,2.10,2.93,2.48,1.43,0.75,0.87,
March,1.93,0.71,1.58,1.74,0.64,0.75,0.65,2.00,1.31,0.05,1.36,
April,3.74,0.92,3.04,1.54,3.07,1.90,2.83,1.34,1.19,1.49,2.19,
May,1.27,0.95,1.11,1.25,4.48,3.25,3.75,0.70,0.90,0.76,2.66,
June,1.90,0.32,1.01,0.46,1.83,0.02,2.12,3.01,2.10,1.09,0.71,
July,2.64,0.16,3.49,2.69,3.33,2.01,1.48,2.41,2.59,1.65,2.90,
August,0.81,2.09,5.11,1.66,1.91,1.67,1.07,4.07,1.74,0.69,2.12,
September,2.28,1.00,2.06,2.66,2.39,2.62,1.83,4.25,0.89,0.23,3.51,
October,1.32,1.54,0.76,2.78,3.92,3.42,2.22,1.60,3.05,2.60,0.90,
November,1.02,1.58,0.93,1.55,2.53,1.70,3.06,2.63,2.55,4.47,3.20,
December,1.93,1.38,2.35,2.23,2.63,2.48,0.49,3.42,2.57,3.71,2.29,
Total,21.78,13.15,26.63,23.15,29.51,22.78,25.44,29.83,23.39,18.62,25.06,
Calc annual,21.78,13.15,26.63,23.15,29.51,22.78,25.44,29.83,23.39,18.62,25.06,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
