"CHRISTCHURCH AIR COMPRESSING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,618,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.45,1.91,4.84,1.26,3.95,
February,,,,,,,1.92,2.84,2.14,1.02,0.67,
March,,,,,,,0.47,2.63,2.60,0.13,1.00,
April,,,,,,,2.89,1.78,1.89,1.16,2.07,
May,,,,,,,1.56,0.93,1.05,2.00,1.85,
June,,,,,,,2.49,1.51,1.50,1.19,0.41,
July,,,,,,,1.75,2.20,1.45,1.56,0.86,
August,,,,,,,0.60,2.87,2.26,1.52,2.57,
September,,,,,,,0.33,5.32,1.61,0.40,2.36,
October,,,,,,,4.37,1.85,5.77,3.64,2.13,
November,,,,,,,8.72,3.20,2.32,8.00,4.97,
December,,,,,,,0.52,3.57,2.64,5.91,3.61,
Total,,,,,,,-999.00,30.61,30.07,27.79,26.45,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,30.07,30.61,30.07,27.79,26.45,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-1029.07,-0.00,0.00,-0.00,0.00,
