"ST PETERS SELWYN HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.43,,,,,,,,,,,
February,0.52,,,,,,,,,,,
March,0.53,,,,,,,,,,,
April,2.27,,,,,,,,,,,
May,1.27,,,,,,,,,,,
June,1.11,,,,,,,,,,,
July,2.46,,,,,,,,,,,
August,2.32,,,,,,,,,,,
September,3.91,,,,,,,,,,,
October,0.83,,,,,,,,,,,
November,0.49,,,,,,,,,,,
December,2.59,,,,,,,,,,,
Total,19.73,,,,,,,,,,,
Calc annual,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
