"REDRUTH (COUNTY SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.32,,,,,,,,,,,
February,,,,,,,,,,,,
March,4.86,,,,,,,,,,,
April,5.93,,,,,2.24,,,,,,
May,2.82,,,,,4.24,,,,,,
June,1.48,,,,,0.37,,,,,,
July,7.78,,,,,4.26,,,,,,
August,,,,,,3.72,,,,,,
September,4.77,,,,,2.84,,,,,,
October,11.71,,,,,,,,,,,
November,3.62,,,,,5.95,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,50.29,0.00,0.00,0.00,0.00,23.62,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
