"DUNRAVEN CASTLE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4055,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,7.15,,7.15,2.06,5.49,
February,,,,,,,11.07,,3.50,1.98,0.92,
March,,,,,,,0.73,,4.09,1.08,2.23,
April,,,,,,,2.24,,2.00,0.74,2.62,
May,,,,,,,1.43,,0.78,3.03,2.70,
June,,,,,,,1.84,,3.46,2.40,0.65,
July,,,,,,,2.00,,2.08,2.70,2.76,
August,,,,,,,2.13,,4.27,4.22,5.32,
September,,,,,,,1.54,,1.88,0.73,4.33,
October,,,,,,,3.25,,11.37,5.14,5.87,
November,,,,,,,7.38,,4.89,9.42,4.20,
December,,,,,,,0.40,,3.97,5.89,6.03,
Total,,,,,,,41.16,,49.44,39.39,43.12,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,41.16,0.00,49.44,39.39,43.12,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,0.00,0.00,-0.00,
