"WEDNESBURY (OCKER HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2328,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.11,2.30,3.71,1.86,2.83,2.04,2.79,2.64,4.34,1.19,5.47,
February,1.43,0.20,3.31,5.32,0.59,2.96,1.93,2.33,2.00,0.54,0.62,
March,2.22,1.11,1.92,1.55,1.19,1.00,0.56,2.35,2.10,0.09,2.91,
April,3.93,1.06,2.43,2.32,2.69,2.13,2.02,1.64,1.00,0.64,2.96,
May,2.50,1.51,1.23,1.59,4.88,3.51,3.40,1.74,0.17,1.95,2.10,
June,2.93,0.51,0.83,0.42,1.97,0.28,1.59,4.58,2.65,1.74,1.06,
July,3.69,0.46,5.58,3.50,2.97,3.55,2.86,5.11,1.16,1.66,5.40,
August,1.70,3.66,4.40,2.18,2.61,2.98,1.83,4.00,2.54,1.91,3.18,
September,2.01,1.01,3.78,2.67,3.48,3.82,0.83,4.18,0.70,0.60,3.60,
October,3.44,1.97,0.38,3.72,3.83,3.64,2.22,1.65,4.58,3.51,2.78,
November,0.45,1.70,1.17,1.76,1.97,1.58,5.01,3.79,3.81,5.50,3.33,
December,2.18,2.21,3.62,3.07,2.99,2.40,0.47,2.50,2.07,4.24,2.91,
Total,29.59,17.70,32.36,29.96,32.00,29.89,25.51,36.51,27.12,23.57,36.32,
Calc annual,29.59,17.70,32.36,29.96,32.00,29.89,25.51,36.51,27.12,23.57,36.32,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
