"FERBANE TURRAUN PEAT WORKS A",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6095,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.95,3.51,2.41,2.74,3.43,3.51,4.66,3.77,4.32,1.30,4.26,
February,3.24,0.59,3.52,4.37,0.63,4.37,2.46,3.09,3.40,2.80,0.52,
March,2.60,2.56,1.98,1.87,0.83,0.40,0.95,3.13,2.27,0.63,2.61,
April,2.63,0.93,2.37,2.22,2.95,3.46,1.52,1.39,1.33,0.89,1.75,
May,-999.00,2.32,1.75,1.29,3.98,5.38,2.59,0.84,1.61,1.79,1.47,
June,1.28,0.81,1.67,1.19,4.57,0.47,3.22,3.12,4.16,1.31,1.40,
July,3.88,4.96,3.35,3.98,3.18,2.30,5.45,2.36,1.96,2.97,3.88,
August,2.01,3.09,2.54,5.51,3.43,1.61,2.70,4.94,4.26,4.24,6.06,
September,1.34,1.43,3.15,2.78,6.33,1.79,2.40,4.69,1.71,0.78,3.92,
October,3.06,2.42,1.17,3.98,3.59,3.24,2.14,1.88,4.69,3.90,4.96,
November,2.39,2.51,0.81,2.42,3.52,2.09,3.72,2.04,3.99,3.49,2.57,
December,2.23,4.06,3.89,2.84,4.78,2.20,0.95,1.54,2.56,5.52,3.12,
Total,32.15,29.19,28.61,35.19,41.22,30.82,32.76,32.79,36.26,29.62,36.52,
Calc annual,29.61,29.19,28.61,35.19,41.22,30.82,32.76,32.79,36.26,29.62,36.52,
Difference,2.54,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
