"BROADSTONE, THE KNOLL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,5.09,4.26,1.91,,,,
February,,,,,,4.54,2.33,3.23,,,,
March,,,,,,1.18,0.63,3.10,,,,
April,,,,,,2.36,3.59,1.69,,,,
May,,,,,,3.22,2.12,1.05,,,,
June,,,,,,0.00,2.71,2.62,,,,
July,,,,,,3.08,1.55,3.11,,,,
August,,,,,,3.05,0.72,3.77,,,,
September,,,,,,3.09,0.17,5.53,,,,
October,,,,,,3.44,4.40,2.38,,,,
November,,,,,,2.52,9.77,3.53,,,,
December,,,,,,3.80,0.27,3.85,,,,
Total,,,,,,35.37,32.52,35.77,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,35.37,32.52,35.77,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,
