"BAMPTON, COVE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,4.80,6.60,,,,,
February,,,,,,5.73,3.53,,,,,
March,,,,,,0.72,0.84,,,,,
April,,,,,,4.10,2.13,,,,,
May,,,,,,5.46,1.79,,,,,
June,,,,,,0.05,2.45,,,,,
July,,,,,,3.70,1.46,,,,,
August,,,,,,5.19,2.05,,,,,
September,,,,,,4.70,2.10,,,,,
October,,,,,,4.44,3.84,,,,,
November,,,,,,3.12,9.93,,,,,
December,,,,,,5.19,0.31,,,,,
Total,,,,,,47.20,37.03,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,47.20,37.03,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,
