"KILLINGTON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3714,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,8.67,5.65,5.58,4.74,3.82,6.01,4.55,11.25,1.03,8.06,
February,,0.42,5.00,5.99,0.54,5.03,6.64,3.45,7.24,0.97,0.38,
March,,5.54,3.00,2.49,2.02,1.40,2.42,4.75,3.92,1.71,2.78,
April,,0.87,2.58,4.08,2.15,4.26,1.90,2.90,1.94,2.44,2.86,
May,,3.48,3.09,2.94,7.93,5.34,2.33,2.53,0.88,2.61,1.89,
June,,0.23,3.12,1.28,5.28,0.35,2.70,4.29,8.24,2.65,3.34,
July,,1.99,5.80,4.91,5.71,2.22,5.31,4.94,8.92,5.78,5.84,
August,,7.27,5.62,6.89,4.44,4.38,4.21,7.93,8.71,8.35,7.16,
September,,2.46,4.47,6.43,6.06,4.07,6.09,6.78,3.37,2.59,3.77,
October,,2.36,1.64,7.89,5.67,5.79,2.72,4.91,6.45,7.88,10.14,
November,,2.63,2.73,8.78,4.10,1.87,6.17,6.95,7.90,9.42,5.88,
December,,6.99,5.48,4.55,8.28,3.87,1.38,1.08,3.36,7.27,4.75,
Total,,42.91,48.18,61.81,56.92,42.40,47.88,55.06,72.18,52.70,56.85,
Calc annual,0.00,42.91,48.18,61.81,56.92,42.40,47.88,55.06,72.18,52.70,56.85,
Difference,NaN,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
