"NORTH CADBURY RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.48,2.92,,,,,,,,,,
February,1.05,0.24,,,,,,,,,,
March,2.19,2.09,,,,,,,,,,
April,4.77,0.88,,,,,,,,,,
May,1.55,1.94,,,,,,,,,,
June,2.32,0.41,,,,,,,,,,
July,5.09,0.71,,,,,,,,,,
August,1.60,1.35,,,,,,,,,,
September,1.55,1.39,,,,,,,,,,
October,2.86,1.00,,,,,,,,,,
November,1.37,1.53,,,,,,,,,,
December,2.24,1.76,,,,,,,,,,
Total,31.07,16.22,,,,,,,,,,
Calc annual,31.07,16.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
