"DEVONPORT, ADMIRALTY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1638,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,6.50,
February,,,,,,,,,,,2.50,
March,,,,,,,,,,,2.76,
April,,,,,,,,,,,3.06,
May,,,,,,,,,,,2.05,
June,,,,,,,,,,,0.57,
July,,,,,,,,,,,2.21,
August,,,,,,,,,,,4.13,
September,,,,,,,,,,,4.79,
October,,,,,,,,,,,4.07,
November,,,,,,,,,,,6.98,
December,,,,,,,,,,,4.93,
Total,,,,,,,,,,,44.55,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.55,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
