"BUDLEIGH SALTERTON (WESTWAYS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1798,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.41,2.65,4.34,1.60,4.16,5.47,3.49,3.84,4.38,1.92,5.10,
February,0.44,0.30,1.84,6.19,1.32,4.18,2.42,3.19,2.81,2.17,1.21,
March,3.03,1.51,3.66,1.22,0.93,0.26,0.31,1.68,3.44,0.16,2.46,
April,3.20,0.82,2.95,2.36,2.71,2.69,2.07,1.97,1.37,1.03,3.31,
May,1.23,1.54,0.62,1.69,4.49,4.50,0.55,0.49,1.46,2.91,1.47,
June,1.64,0.34,0.58,0.28,2.40,0.06,3.16,2.12,1.63,2.49,0.13,
July,3.57,0.29,3.56,0.91,3.68,2.48,1.95,3.00,1.31,1.60,1.29,
August,0.97,2.05,3.20,1.44,3.63,1.41,0.90,2.37,1.61,1.74,2.79,
September,1.13,0.63,2.63,2.58,5.02,3.65,1.22,5.25,1.30,0.30,4.53,
October,2.46,1.53,1.26,4.55,5.62,3.02,2.35,1.63,5.35,4.66,2.90,
November,1.53,3.24,1.96,1.64,3.41,2.71,9.14,2.83,3.58,9.54,5.45,
December,3.59,1.44,4.95,2.41,3.59,4.73,0.45,3.39,2.37,6.60,4.10,
Total,27.19,16.34,32.55,26.87,40.96,35.16,28.01,31.76,30.61,35.12,34.74,
Calc annual,27.20,16.34,31.55,26.87,40.96,35.16,28.01,31.76,30.61,35.12,34.74,
Difference,-0.01,0.00,1.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
