"BANGOR (TOWN HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4376,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.66,3.86,3.05,2.94,3.78,3.80,8.28,1.44,6.88,
February,,,4.82,5.22,0.82,6.25,2.81,2.95,5.34,1.23,0.50,
March,,,2.78,1.20,2.18,2.03,0.95,4.74,2.30,1.02,2.65,
April,,,3.50,3.25,2.54,2.62,1.86,1.44,1.44,1.41,2.08,
May,,,1.03,3.41,6.69,4.31,3.83,1.52,1.37,2.98,1.43,
June,,,2.29,1.44,2.94,0.07,2.60,4.70,7.40,2.04,2.32,
July,,,4.39,3.43,3.96,2.83,3.22,2.51,3.13,2.52,2.67,
August,,,3.35,3.88,5.39,2.53,4.26,8.80,5.39,4.63,5.51,
September,,,3.90,6.89,7.36,3.72,3.21,5.48,1.94,2.49,3.70,
October,,,0.94,6.49,4.25,4.48,3.93,3.84,5.22,6.51,6.00,
November,,,2.58,7.80,2.39,3.40,5.74,6.49,7.29,7.79,5.70,
December,,,5.85,3.89,6.56,3.51,1.39,1.18,2.82,8.30,5.74,
Total,,,40.09,50.76,48.13,38.69,37.58,47.45,51.92,42.16,45.18,
Calc annual,0.00,0.00,40.09,50.76,48.13,38.69,37.58,47.45,51.92,42.36,45.18,
Difference,NaN,NaN,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.20,0.00,
